2025-04-09 23:17:51,808 INFO    StreamThr :3836914 [internal.py:wandb_internal():86] W&B internal server running at pid: 3836914, started at: 2025-04-09 23:17:51.808662
2025-04-09 23:17:52,131 DEBUG   HandlerThread:3836914 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2025-04-09 23:17:52,131 DEBUG   HandlerThread:3836914 [system_info.py:_save_pip():68] Saving pip packages done
2025-04-09 23:17:52,131 DEBUG   HandlerThread:3836914 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2025-04-09 23:17:53,039 INFO    Thread-12 :3836914 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-17-50/wandb/run-20250409_231751-8gsiujo4/files/requirements.txt
2025-04-09 23:17:53,039 INFO    Thread-12 :3836914 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-17-50/wandb/run-20250409_231751-8gsiujo4/files/conda-environment.yaml
2025-04-09 23:18:02,404 DEBUG   HandlerThread:3836914 [system_info.py:_save_conda():87] Saving conda packages done
2025-04-09 23:18:02,405 INFO    HandlerThread:3836914 [system_monitor.py:probe():229] Finished publishing system info
2025-04-09 23:18:02,407 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: status_report
2025-04-09 23:18:02,407 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: keepalive
2025-04-09 23:18:02,408 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: status_report
2025-04-09 23:18:02,408 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: keepalive
2025-04-09 23:18:02,408 DEBUG   SenderThread:3836914 [sender.py:send():380] send: files
2025-04-09 23:18:02,408 INFO    SenderThread:3836914 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2025-04-09 23:18:02,411 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: stop_status
2025-04-09 23:18:02,411 DEBUG   SenderThread:3836914 [sender.py:send_request():407] send_request: stop_status
2025-04-09 23:18:02,412 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: internal_messages
2025-04-09 23:18:02,545 DEBUG   SenderThread:3836914 [sender.py:send():380] send: telemetry
2025-04-09 23:18:02,674 INFO    wandb-upload_0:3836914 [upload_job.py:push():131] Uploaded file /tmp/tmp3wwb4hs4wandb/edreagvt-wandb-metadata.json
2025-04-09 23:18:03,040 INFO    Thread-12 :3836914 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-17-50/wandb/run-20250409_231751-8gsiujo4/files/conda-environment.yaml
2025-04-09 23:18:03,040 INFO    Thread-12 :3836914 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-17-50/wandb/run-20250409_231751-8gsiujo4/files/wandb-metadata.json
2025-04-09 23:18:03,040 INFO    Thread-12 :3836914 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-17-50/wandb/run-20250409_231751-8gsiujo4/files/output.log
2025-04-09 23:18:03,084 DEBUG   SenderThread:3836914 [sender.py:send():380] send: config
2025-04-09 23:18:03,171 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: log_artifact
2025-04-09 23:18:03,172 DEBUG   SenderThread:3836914 [sender.py:send_request():407] send_request: log_artifact
2025-04-09 23:18:03,294 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: partial_history
2025-04-09 23:18:03,397 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: log_artifact
2025-04-09 23:18:03,402 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: partial_history
2025-04-09 23:18:03,498 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: log_artifact
2025-04-09 23:18:03,505 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: partial_history
2025-04-09 23:18:03,506 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: partial_history
2025-04-09 23:18:03,689 INFO    wandb-upload_0:3836914 [upload_job.py:push():89] Uploaded file /home/ghazal/.local/share/wandb/artifacts/staging/tmpaxzbytyt
2025-04-09 23:18:04,040 INFO    Thread-12 :3836914 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-17-50/wandb/run-20250409_231751-8gsiujo4/files/media/table/val/contralateral_confusion_matrix_table_1_24e8865a6320d2419e96.table.json
2025-04-09 23:18:04,041 INFO    Thread-12 :3836914 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-17-50/wandb/run-20250409_231751-8gsiujo4/files/media/table/val/multiclass_confusion_matrix_table_0_c5a68ef380e2a354eba5.table.json
2025-04-09 23:18:04,041 INFO    Thread-12 :3836914 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-17-50/wandb/run-20250409_231751-8gsiujo4/files/media/table/val/ipsilateral_confusion_matrix_table_2_70cd26c2aa9890dbdcf7.table.json
2025-04-09 23:18:04,041 INFO    Thread-12 :3836914 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-17-50/wandb/run-20250409_231751-8gsiujo4/files/media/table
2025-04-09 23:18:04,041 INFO    Thread-12 :3836914 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-17-50/wandb/run-20250409_231751-8gsiujo4/files/media/table/val
2025-04-09 23:18:04,041 INFO    Thread-12 :3836914 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-17-50/wandb/run-20250409_231751-8gsiujo4/files/media
2025-04-09 23:18:04,089 INFO    SenderThread:3836914 [sender.py:send_request_log_artifact():1444] logged artifact run-8gsiujo4-valmulticlass_confusion_matrix_table - {'id': 'QXJ0aWZhY3Q6MTY0MzMyNzUwNQ==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjYwODQ5NjQzOA==', 'latestArtifact': None}}
2025-04-09 23:18:04,089 DEBUG   SenderThread:3836914 [sender.py:send():380] send: files
2025-04-09 23:18:04,089 INFO    SenderThread:3836914 [sender.py:_save_file():1378] saving file media/table/val/multiclass_confusion_matrix_table_0_c5a68ef380e2a354eba5.table.json with policy now
2025-04-09 23:18:04,089 DEBUG   SenderThread:3836914 [sender.py:send():380] send: history
2025-04-09 23:18:04,089 DEBUG   SenderThread:3836914 [sender.py:send_request():407] send_request: summary_record
2025-04-09 23:18:04,089 INFO    SenderThread:3836914 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2025-04-09 23:18:04,089 DEBUG   SenderThread:3836914 [sender.py:send():380] send: config
2025-04-09 23:18:04,089 DEBUG   SenderThread:3836914 [sender.py:send_request():407] send_request: log_artifact
2025-04-09 23:18:04,168 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: log_artifact
2025-04-09 23:18:04,208 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: partial_history
2025-04-09 23:18:04,256 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: log_artifact
2025-04-09 23:18:04,261 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: partial_history
2025-04-09 23:18:04,312 INFO    wandb-upload_0:3836914 [upload_job.py:push():131] Uploaded file /tmp/tmp3wwb4hs4wandb/2edumucr-media/table/val/multiclass_confusion_matrix_table_0_c5a68ef380e2a354eba5.table.json
2025-04-09 23:18:04,336 INFO    wandb-upload_2:3836914 [upload_job.py:push():131] Uploaded file /tmp/tmp3wwb4hs4wandb/kr9d5sa7-media/table/val/ipsilateral_confusion_matrix_table_2_70cd26c2aa9890dbdcf7.table.json
2025-04-09 23:18:04,349 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: log_artifact
2025-04-09 23:18:04,354 INFO    wandb-upload_1:3836914 [upload_job.py:push():131] Uploaded file /tmp/tmp3wwb4hs4wandb/fhp08g4k-media/table/val/contralateral_confusion_matrix_table_1_24e8865a6320d2419e96.table.json
2025-04-09 23:18:04,441 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: partial_history
2025-04-09 23:18:04,442 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: partial_history
2025-04-09 23:18:04,549 INFO    wandb-upload_3:3836914 [upload_job.py:push():89] Uploaded file /home/ghazal/.local/share/wandb/artifacts/staging/tmpphyhbvu9
2025-04-09 23:18:04,557 INFO    wandb-upload_0:3836914 [upload_job.py:push():131] Uploaded file /tmp/tmp3wwb4hs4wandb/4q3edjb9-media/table/val/multiclass_confusion_matrix_table_0_c5a68ef380e2a354eba5.table.json
2025-04-09 23:18:04,961 INFO    SenderThread:3836914 [sender.py:send_request_log_artifact():1444] logged artifact run-8gsiujo4-valcontralateral_confusion_matrix_table - {'id': 'QXJ0aWZhY3Q6MTY0MzMyNzUyMQ==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjYwODQ5NjQ0MA==', 'latestArtifact': None}}
2025-04-09 23:18:04,962 DEBUG   SenderThread:3836914 [sender.py:send():380] send: files
2025-04-09 23:18:04,962 INFO    SenderThread:3836914 [sender.py:_save_file():1378] saving file media/table/val/contralateral_confusion_matrix_table_1_24e8865a6320d2419e96.table.json with policy now
2025-04-09 23:18:04,962 DEBUG   SenderThread:3836914 [sender.py:send():380] send: history
2025-04-09 23:18:04,962 DEBUG   SenderThread:3836914 [sender.py:send_request():407] send_request: summary_record
2025-04-09 23:18:04,962 INFO    SenderThread:3836914 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2025-04-09 23:18:04,963 DEBUG   SenderThread:3836914 [sender.py:send():380] send: config
2025-04-09 23:18:04,963 DEBUG   SenderThread:3836914 [sender.py:send_request():407] send_request: log_artifact
2025-04-09 23:18:05,041 INFO    Thread-12 :3836914 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-17-50/wandb/run-20250409_231751-8gsiujo4/files/output.log
2025-04-09 23:18:05,041 INFO    Thread-12 :3836914 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-17-50/wandb/run-20250409_231751-8gsiujo4/files/media/table/val/ipsilateral_confusion_matrix_table_6_cf099a02014c89edc98e.table.json
2025-04-09 23:18:05,041 INFO    Thread-12 :3836914 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-17-50/wandb/run-20250409_231751-8gsiujo4/files/wandb-summary.json
2025-04-09 23:18:05,041 INFO    Thread-12 :3836914 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-17-50/wandb/run-20250409_231751-8gsiujo4/files/media/table/val/contralateral_confusion_matrix_table_5_bc759581a4523b18e7d6.table.json
2025-04-09 23:18:05,041 INFO    Thread-12 :3836914 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-17-50/wandb/run-20250409_231751-8gsiujo4/files/media/table/val/multiclass_confusion_matrix_table_4_4d698e1d79c8263cd45a.table.json
2025-04-09 23:18:05,041 INFO    Thread-12 :3836914 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-17-50/wandb/run-20250409_231751-8gsiujo4/files/media/table/val
2025-04-09 23:18:05,111 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: log_artifact
2025-04-09 23:18:05,117 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: partial_history
2025-04-09 23:18:05,211 INFO    wandb-upload_2:3836914 [upload_job.py:push():131] Uploaded file /tmp/tmp3wwb4hs4wandb/1o2ciwb8-media/table/val/contralateral_confusion_matrix_table_1_24e8865a6320d2419e96.table.json
2025-04-09 23:18:05,214 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: log_artifact
2025-04-09 23:18:05,220 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: partial_history
2025-04-09 23:18:05,223 INFO    wandb-upload_3:3836914 [upload_job.py:push():131] Uploaded file /tmp/tmp3wwb4hs4wandb/fly9q2vs-media/table/val/ipsilateral_confusion_matrix_table_6_cf099a02014c89edc98e.table.json
2025-04-09 23:18:05,242 INFO    wandb-upload_1:3836914 [upload_job.py:push():131] Uploaded file /tmp/tmp3wwb4hs4wandb/1agwv4uv-media/table/val/contralateral_confusion_matrix_table_5_bc759581a4523b18e7d6.table.json
2025-04-09 23:18:05,301 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: log_artifact
2025-04-09 23:18:05,303 INFO    wandb-upload_0:3836914 [upload_job.py:push():131] Uploaded file /tmp/tmp3wwb4hs4wandb/cfd5o9pw-media/table/val/multiclass_confusion_matrix_table_4_4d698e1d79c8263cd45a.table.json
2025-04-09 23:18:05,306 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: partial_history
2025-04-09 23:18:05,307 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: partial_history
2025-04-09 23:18:05,346 INFO    wandb-upload_4:3836914 [upload_job.py:push():89] Uploaded file /home/ghazal/.local/share/wandb/artifacts/staging/tmpq55wdyjp
2025-04-09 23:18:05,968 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: log_artifact
2025-04-09 23:18:05,974 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: partial_history
2025-04-09 23:18:05,985 INFO    SenderThread:3836914 [sender.py:send_request_log_artifact():1444] logged artifact run-8gsiujo4-valipsilateral_confusion_matrix_table - {'id': 'QXJ0aWZhY3Q6MTY0MzMyNzU0Ng==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjYwODQ5NjQ0Mg==', 'latestArtifact': None}}
2025-04-09 23:18:05,985 DEBUG   SenderThread:3836914 [sender.py:send():380] send: files
2025-04-09 23:18:05,985 INFO    SenderThread:3836914 [sender.py:_save_file():1378] saving file media/table/val/ipsilateral_confusion_matrix_table_2_70cd26c2aa9890dbdcf7.table.json with policy now
2025-04-09 23:18:05,985 DEBUG   SenderThread:3836914 [sender.py:send():380] send: history
2025-04-09 23:18:05,985 DEBUG   SenderThread:3836914 [sender.py:send_request():407] send_request: summary_record
2025-04-09 23:18:05,985 INFO    SenderThread:3836914 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2025-04-09 23:18:05,986 DEBUG   SenderThread:3836914 [sender.py:send():380] send: history
2025-04-09 23:18:05,986 DEBUG   SenderThread:3836914 [sender.py:send_request():407] send_request: summary_record
2025-04-09 23:18:05,986 INFO    SenderThread:3836914 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2025-04-09 23:18:05,987 DEBUG   SenderThread:3836914 [sender.py:send():380] send: config
2025-04-09 23:18:05,987 DEBUG   SenderThread:3836914 [sender.py:send_request():407] send_request: log_artifact
2025-04-09 23:18:06,041 INFO    Thread-12 :3836914 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-17-50/wandb/run-20250409_231751-8gsiujo4/files/wandb-summary.json
2025-04-09 23:18:06,041 INFO    Thread-12 :3836914 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-17-50/wandb/run-20250409_231751-8gsiujo4/files/media/table/val/multiclass_confusion_matrix_table_12_38f1e1cc438af509e340.table.json
2025-04-09 23:18:06,041 INFO    Thread-12 :3836914 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-17-50/wandb/run-20250409_231751-8gsiujo4/files/media/table/val/ipsilateral_confusion_matrix_table_10_302d0aa2637904b8445f.table.json
2025-04-09 23:18:06,042 INFO    Thread-12 :3836914 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-17-50/wandb/run-20250409_231751-8gsiujo4/files/media/table/val/multiclass_confusion_matrix_table_8_f51eb87731baaec3bf3f.table.json
2025-04-09 23:18:06,042 INFO    Thread-12 :3836914 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-17-50/wandb/run-20250409_231751-8gsiujo4/files/media/table/val/contralateral_confusion_matrix_table_9_6729080d4510c15ce51a.table.json
2025-04-09 23:18:06,042 INFO    Thread-12 :3836914 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-17-50/wandb/run-20250409_231751-8gsiujo4/files/media/table/val
2025-04-09 23:18:06,078 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: log_artifact
2025-04-09 23:18:06,109 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: partial_history
2025-04-09 23:18:06,168 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: log_artifact
2025-04-09 23:18:06,174 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: partial_history
2025-04-09 23:18:06,175 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: partial_history
2025-04-09 23:18:06,217 INFO    wandb-upload_2:3836914 [upload_job.py:push():131] Uploaded file /tmp/tmp3wwb4hs4wandb/r6m3u4xx-media/table/val/ipsilateral_confusion_matrix_table_2_70cd26c2aa9890dbdcf7.table.json
2025-04-09 23:18:06,230 INFO    wandb-upload_0:3836914 [upload_job.py:push():131] Uploaded file /tmp/tmp3wwb4hs4wandb/fb4c5hkt-media/table/val/multiclass_confusion_matrix_table_8_f51eb87731baaec3bf3f.table.json
2025-04-09 23:18:06,242 INFO    wandb-upload_1:3836914 [upload_job.py:push():131] Uploaded file /tmp/tmp3wwb4hs4wandb/x32lq9e3-media/table/val/multiclass_confusion_matrix_table_12_38f1e1cc438af509e340.table.json
2025-04-09 23:18:06,262 INFO    wandb-upload_4:3836914 [upload_job.py:push():131] Uploaded file /tmp/tmp3wwb4hs4wandb/eitexttb-media/table/val/ipsilateral_confusion_matrix_table_10_302d0aa2637904b8445f.table.json
2025-04-09 23:18:06,286 INFO    wandb-upload_3:3836914 [upload_job.py:push():131] Uploaded file /tmp/tmp3wwb4hs4wandb/ux63mlkn-media/table/val/contralateral_confusion_matrix_table_9_6729080d4510c15ce51a.table.json
2025-04-09 23:18:06,444 INFO    wandb-upload_5:3836914 [upload_job.py:push():89] Uploaded file /home/ghazal/.local/share/wandb/artifacts/staging/tmptizme4ab
2025-04-09 23:18:06,830 INFO    SenderThread:3836914 [sender.py:send_request_log_artifact():1444] logged artifact run-8gsiujo4-valmulticlass_confusion_matrix_table - {'id': 'QXJ0aWZhY3Q6MTY0MzMyNzU2Nw==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjYwODQ5NjQzOA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTY0MzMyNzUwNQ==', 'versionIndex': 0}}}
2025-04-09 23:18:06,830 DEBUG   SenderThread:3836914 [sender.py:send():380] send: files
2025-04-09 23:18:06,830 INFO    SenderThread:3836914 [sender.py:_save_file():1378] saving file media/table/val/multiclass_confusion_matrix_table_4_4d698e1d79c8263cd45a.table.json with policy now
2025-04-09 23:18:06,830 DEBUG   SenderThread:3836914 [sender.py:send():380] send: history
2025-04-09 23:18:06,831 DEBUG   SenderThread:3836914 [sender.py:send_request():407] send_request: summary_record
2025-04-09 23:18:06,831 INFO    SenderThread:3836914 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2025-04-09 23:18:06,831 DEBUG   SenderThread:3836914 [sender.py:send():380] send: config
2025-04-09 23:18:06,831 DEBUG   SenderThread:3836914 [sender.py:send_request():407] send_request: log_artifact
2025-04-09 23:18:06,881 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: log_artifact
2025-04-09 23:18:06,887 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: partial_history
2025-04-09 23:18:06,978 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: log_artifact
2025-04-09 23:18:06,983 DEBUG   HandlerThread:3836914 [handler.py:handle_request():146] handle_request: partial_history
2025-04-09 23:18:07,041 INFO    Thread-12 :3836914 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-17-50/wandb/run-20250409_231751-8gsiujo4/files/wandb-summary.json
2025-04-09 23:18:07,042 INFO    Thread-12 :3836914 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-17-50/wandb/run-20250409_231751-8gsiujo4/files/output.log
2025-04-09 23:18:07,042 INFO    Thread-12 :3836914 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-17-50/wandb/run-20250409_231751-8gsiujo4/files/media/table/val/contralateral_confusion_matrix_table_17_d696cf76929ce9cc8107.table.json
