2025-04-09 23:09:04,838 INFO    StreamThr :3827081 [internal.py:wandb_internal():86] W&B internal server running at pid: 3827081, started at: 2025-04-09 23:09:04.838720
2025-04-09 23:09:18,091 INFO    Thread-12 :3827081 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-09-03/wandb/run-20250409_230904-ezrl3yri/files/media/table/val/multiclass_confusion_matrix_table_4_365929bcde2eab495501.table.json
2025-04-09 23:09:18,091 INFO    Thread-12 :3827081 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-09-03/wandb/run-20250409_230904-ezrl3yri/files/media/table/val/contralateral_confusion_matrix_table_5_da8b689f2d3c2b92924c.table.json
2025-04-09 23:09:18,091 INFO    Thread-12 :3827081 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-09-03/wandb/run-20250409_230904-ezrl3yri/files/media/table/val
2025-04-09 23:09:18,277 INFO    SenderThread:3827081 [sender.py:send_request_log_artifact():1444] logged artifact run-ezrl3yri-valcontralateral_confusion_matrix_table - {'id': 'QXJ0aWZhY3Q6MTY0MzMxMzM0Mw==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjYwODQ5NDUzNQ==', 'latestArtifact': None}}
2025-04-09 23:09:18,277 DEBUG   SenderThread:3827081 [sender.py:send():380] send: files
2025-04-09 23:09:18,277 INFO    SenderThread:3827081 [sender.py:_save_file():1378] saving file media/table/val/contralateral_confusion_matrix_table_1_da8b689f2d3c2b92924c.table.json with policy now
2025-04-09 23:09:18,277 DEBUG   SenderThread:3827081 [sender.py:send():380] send: history
2025-04-09 23:09:18,277 DEBUG   SenderThread:3827081 [sender.py:send_request():407] send_request: summary_record
2025-04-09 23:09:18,277 INFO    SenderThread:3827081 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2025-04-09 23:09:18,277 DEBUG   SenderThread:3827081 [sender.py:send():380] send: config
2025-04-09 23:09:18,277 DEBUG   SenderThread:3827081 [sender.py:send_request():407] send_request: log_artifact
2025-04-09 23:09:18,458 INFO    wandb-upload_3:3827081 [upload_job.py:push():131] Uploaded file /tmp/tmphydd6kbnwandb/681l4tfz-media/table/val/contralateral_confusion_matrix_table_5_da8b689f2d3c2b92924c.table.json
2025-04-09 23:09:18,459 INFO    wandb-upload_0:3827081 [upload_job.py:push():131] Uploaded file /tmp/tmphydd6kbnwandb/6w3uri5g-media/table/val/multiclass_confusion_matrix_table_4_365929bcde2eab495501.table.json
2025-04-09 23:09:18,466 INFO    wandb-upload_2:3827081 [upload_job.py:push():131] Uploaded file /tmp/tmphydd6kbnwandb/tmusge9y-media/table/val/ipsilateral_confusion_matrix_table_6_5865fc58e3cd4d907373.table.json
2025-04-09 23:09:18,550 DEBUG   HandlerThread:3827081 [handler.py:handle_request():146] handle_request: log_artifact
2025-04-09 23:09:18,555 DEBUG   HandlerThread:3827081 [handler.py:handle_request():146] handle_request: partial_history
2025-04-09 23:09:18,581 INFO    wandb-upload_1:3827081 [upload_job.py:push():131] Uploaded file /tmp/tmphydd6kbnwandb/eetv7sox-media/table/val/contralateral_confusion_matrix_table_1_da8b689f2d3c2b92924c.table.json
2025-04-09 23:09:18,665 DEBUG   HandlerThread:3827081 [handler.py:handle_request():146] handle_request: log_artifact
2025-04-09 23:09:18,671 DEBUG   HandlerThread:3827081 [handler.py:handle_request():146] handle_request: partial_history
2025-04-09 23:09:18,720 INFO    wandb-upload_3:3827081 [upload_job.py:push():89] Uploaded file /home/ghazal/.local/share/wandb/artifacts/staging/tmpcjfvu0ag
2025-04-09 23:09:18,766 DEBUG   HandlerThread:3827081 [handler.py:handle_request():146] handle_request: log_artifact
2025-04-09 23:09:18,771 DEBUG   HandlerThread:3827081 [handler.py:handle_request():146] handle_request: partial_history
2025-04-09 23:09:18,772 DEBUG   HandlerThread:3827081 [handler.py:handle_request():146] handle_request: partial_history
2025-04-09 23:09:19,091 INFO    Thread-12 :3827081 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-09-03/wandb/run-20250409_230904-ezrl3yri/files/wandb-summary.json
2025-04-09 23:09:19,091 INFO    Thread-12 :3827081 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-09-03/wandb/run-20250409_230904-ezrl3yri/files/media/table/val/ipsilateral_confusion_matrix_table_10_5865fc58e3cd4d907373.table.json
2025-04-09 23:09:19,091 INFO    Thread-12 :3827081 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-09-03/wandb/run-20250409_230904-ezrl3yri/files/media/table/val/contralateral_confusion_matrix_table_9_da8b689f2d3c2b92924c.table.json
2025-04-09 23:09:19,092 INFO    Thread-12 :3827081 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-09-03/wandb/run-20250409_230904-ezrl3yri/files/media/table/val/multiclass_confusion_matrix_table_8_ae915eed49ea25ed531c.table.json
2025-04-09 23:09:19,092 INFO    Thread-12 :3827081 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-09-03/wandb/run-20250409_230904-ezrl3yri/files/media/table/val
2025-04-09 23:09:19,160 INFO    SenderThread:3827081 [sender.py:send_request_log_artifact():1444] logged artifact run-ezrl3yri-valipsilateral_confusion_matrix_table - {'id': 'QXJ0aWZhY3Q6MTY0MzMxMzM2MQ==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjYwODQ5NDUzOA==', 'latestArtifact': None}}
2025-04-09 23:09:19,160 DEBUG   SenderThread:3827081 [sender.py:send():380] send: files
2025-04-09 23:09:19,160 INFO    SenderThread:3827081 [sender.py:_save_file():1378] saving file media/table/val/ipsilateral_confusion_matrix_table_2_5865fc58e3cd4d907373.table.json with policy now
2025-04-09 23:09:19,161 DEBUG   SenderThread:3827081 [sender.py:send():380] send: history
2025-04-09 23:09:19,162 DEBUG   SenderThread:3827081 [sender.py:send_request():407] send_request: summary_record
2025-04-09 23:09:19,162 INFO    SenderThread:3827081 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2025-04-09 23:09:19,162 DEBUG   SenderThread:3827081 [sender.py:send():380] send: history
2025-04-09 23:09:19,162 DEBUG   SenderThread:3827081 [sender.py:send_request():407] send_request: summary_record
2025-04-09 23:09:19,169 INFO    SenderThread:3827081 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2025-04-09 23:09:19,170 DEBUG   SenderThread:3827081 [sender.py:send():380] send: config
2025-04-09 23:09:19,170 DEBUG   SenderThread:3827081 [sender.py:send_request():407] send_request: log_artifact
2025-04-09 23:09:19,358 INFO    wandb-upload_0:3827081 [upload_job.py:push():131] Uploaded file /tmp/tmphydd6kbnwandb/9o8vticb-media/table/val/contralateral_confusion_matrix_table_9_da8b689f2d3c2b92924c.table.json
2025-04-09 23:09:19,361 INFO    wandb-upload_1:3827081 [upload_job.py:push():131] Uploaded file /tmp/tmphydd6kbnwandb/cmrttlx7-media/table/val/multiclass_confusion_matrix_table_8_ae915eed49ea25ed531c.table.json
2025-04-09 23:09:19,382 INFO    wandb-upload_2:3827081 [upload_job.py:push():131] Uploaded file /tmp/tmphydd6kbnwandb/7d1uj5vm-media/table/val/ipsilateral_confusion_matrix_table_10_5865fc58e3cd4d907373.table.json
2025-04-09 23:09:19,395 INFO    wandb-upload_3:3827081 [upload_job.py:push():131] Uploaded file /tmp/tmphydd6kbnwandb/jodnc47k-media/table/val/ipsilateral_confusion_matrix_table_2_5865fc58e3cd4d907373.table.json
2025-04-09 23:09:19,461 DEBUG   HandlerThread:3827081 [handler.py:handle_request():146] handle_request: log_artifact
2025-04-09 23:09:19,467 DEBUG   HandlerThread:3827081 [handler.py:handle_request():146] handle_request: partial_history
2025-04-09 23:09:19,592 DEBUG   HandlerThread:3827081 [handler.py:handle_request():146] handle_request: log_artifact
2025-04-09 23:09:19,597 DEBUG   HandlerThread:3827081 [handler.py:handle_request():146] handle_request: partial_history
2025-04-09 23:09:19,630 INFO    wandb-upload_0:3827081 [upload_job.py:push():89] Uploaded file /home/ghazal/.local/share/wandb/artifacts/staging/tmpwesa25_s
2025-04-09 23:09:19,688 DEBUG   HandlerThread:3827081 [handler.py:handle_request():146] handle_request: log_artifact
2025-04-09 23:09:19,694 DEBUG   HandlerThread:3827081 [handler.py:handle_request():146] handle_request: partial_history
2025-04-09 23:09:19,695 DEBUG   HandlerThread:3827081 [handler.py:handle_request():146] handle_request: partial_history
2025-04-09 23:09:20,091 INFO    Thread-12 :3827081 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-09-03/wandb/run-20250409_230904-ezrl3yri/files/wandb-summary.json
2025-04-09 23:09:20,092 INFO    Thread-12 :3827081 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-09-03/wandb/run-20250409_230904-ezrl3yri/files/output.log
2025-04-09 23:09:20,092 INFO    Thread-12 :3827081 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-09-03/wandb/run-20250409_230904-ezrl3yri/files/media/table/val/ipsilateral_confusion_matrix_table_14_5865fc58e3cd4d907373.table.json
2025-04-09 23:09:20,092 INFO    Thread-12 :3827081 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-09-03/wandb/run-20250409_230904-ezrl3yri/files/media/table/val/multiclass_confusion_matrix_table_12_74b5c422608de850ab5b.table.json
2025-04-09 23:09:20,092 INFO    Thread-12 :3827081 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-09-03/wandb/run-20250409_230904-ezrl3yri/files/media/table/val/contralateral_confusion_matrix_table_13_da8b689f2d3c2b92924c.table.json
2025-04-09 23:09:20,092 INFO    Thread-12 :3827081 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_23-09-03/wandb/run-20250409_230904-ezrl3yri/files/media/table/val
2025-04-09 23:09:20,185 INFO    SenderThread:3827081 [sender.py:send_request_log_artifact():1444] logged artifact run-ezrl3yri-valmulticlass_confusion_matrix_table - {'id': 'QXJ0aWZhY3Q6MTY0MzMxMzM4Nw==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjYwODQ5NDUzMg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTY0MzMxMzMyNQ==', 'versionIndex': 0}}}
2025-04-09 23:09:20,185 DEBUG   SenderThread:3827081 [sender.py:send():380] send: files
2025-04-09 23:09:20,185 INFO    SenderThread:3827081 [sender.py:_save_file():1378] saving file media/table/val/multiclass_confusion_matrix_table_4_365929bcde2eab495501.table.json with policy now
2025-04-09 23:09:20,185 DEBUG   HandlerThread:3827081 [handler.py:handle_request():146] handle_request: status_report
2025-04-09 23:09:20,186 DEBUG   SenderThread:3827081 [sender.py:send():380] send: history
2025-04-09 23:09:20,186 DEBUG   SenderThread:3827081 [sender.py:send_request():407] send_request: summary_record
2025-04-09 23:09:20,186 INFO    SenderThread:3827081 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2025-04-09 23:09:20,186 DEBUG   SenderThread:3827081 [sender.py:send():380] send: config
2025-04-09 23:09:20,186 DEBUG   SenderThread:3827081 [sender.py:send_request():407] send_request: log_artifact
