2025-04-17 13:08:04,846 INFO    StreamThr :696706 [internal.py:wandb_internal():86] W&B internal server running at pid: 696706, started at: 2025-04-17 13:08:04.845741
2025-04-17 13:08:05,170 DEBUG   HandlerThread:696706 [system_info.py:_save_pip():68] Saving pip packages done
2025-04-17 13:08:05,170 DEBUG   HandlerThread:696706 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2025-04-17 13:08:06,076 INFO    Thread-12 :696706 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/hybrid_2025-04-17_13-08-03/wandb/run-20250417_130804-ik9zhgvz/files/conda-environment.yaml
2025-04-17 13:08:06,077 INFO    Thread-12 :696706 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/hybrid_2025-04-17_13-08-03/wandb/run-20250417_130804-ik9zhgvz/files/requirements.txt
2025-04-17 13:08:15,483 DEBUG   HandlerThread:696706 [system_info.py:_save_conda():87] Saving conda packages done
2025-04-17 13:08:15,483 INFO    HandlerThread:696706 [system_monitor.py:probe():229] Finished publishing system info
2025-04-17 13:08:15,486 DEBUG   HandlerThread:696706 [handler.py:handle_request():146] handle_request: status_report
2025-04-17 13:08:15,486 DEBUG   HandlerThread:696706 [handler.py:handle_request():146] handle_request: keepalive
2025-04-17 13:08:15,486 DEBUG   HandlerThread:696706 [handler.py:handle_request():146] handle_request: status_report
2025-04-17 13:08:15,486 DEBUG   HandlerThread:696706 [handler.py:handle_request():146] handle_request: keepalive
2025-04-17 13:08:15,486 DEBUG   SenderThread:696706 [sender.py:send():380] send: files
2025-04-17 13:08:15,487 INFO    SenderThread:696706 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2025-04-17 13:08:15,489 DEBUG   HandlerThread:696706 [handler.py:handle_request():146] handle_request: stop_status
2025-04-17 13:08:15,489 DEBUG   SenderThread:696706 [sender.py:send_request():407] send_request: stop_status
2025-04-17 13:08:15,490 DEBUG   HandlerThread:696706 [handler.py:handle_request():146] handle_request: internal_messages
2025-04-17 13:08:15,680 DEBUG   SenderThread:696706 [sender.py:send():380] send: telemetry
2025-04-17 13:08:15,783 INFO    wandb-upload_0:696706 [upload_job.py:push():131] Uploaded file /tmp/tmp5d6vcaf9wandb/zbjzo3yq-wandb-metadata.json
2025-04-17 13:08:15,818 DEBUG   SenderThread:696706 [sender.py:send():380] send: exit
2025-04-17 13:08:15,818 INFO    SenderThread:696706 [sender.py:send_exit():585] handling exit code: 1
2025-04-17 13:08:15,818 INFO    SenderThread:696706 [sender.py:send_exit():587] handling runtime: 10
2025-04-17 13:08:15,818 INFO    SenderThread:696706 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2025-04-17 13:08:15,819 INFO    SenderThread:696706 [sender.py:send_exit():593] send defer
2025-04-17 13:08:15,819 DEBUG   HandlerThread:696706 [handler.py:handle_request():146] handle_request: defer
2025-04-17 13:08:15,819 INFO    HandlerThread:696706 [handler.py:handle_request_defer():172] handle defer: 0
2025-04-17 13:08:15,819 DEBUG   SenderThread:696706 [sender.py:send_request():407] send_request: defer
2025-04-17 13:08:15,819 INFO    SenderThread:696706 [sender.py:send_request_defer():609] handle sender defer: 0
2025-04-17 13:08:15,819 INFO    SenderThread:696706 [sender.py:transition_state():613] send defer: 1
2025-04-17 13:08:15,819 DEBUG   HandlerThread:696706 [handler.py:handle_request():146] handle_request: defer
2025-04-17 13:08:15,819 INFO    HandlerThread:696706 [handler.py:handle_request_defer():172] handle defer: 1
2025-04-17 13:08:15,819 DEBUG   SenderThread:696706 [sender.py:send_request():407] send_request: defer
2025-04-17 13:08:15,819 INFO    SenderThread:696706 [sender.py:send_request_defer():609] handle sender defer: 1
2025-04-17 13:08:15,819 INFO    SenderThread:696706 [sender.py:transition_state():613] send defer: 2
2025-04-17 13:08:15,819 DEBUG   HandlerThread:696706 [handler.py:handle_request():146] handle_request: defer
2025-04-17 13:08:15,819 INFO    HandlerThread:696706 [handler.py:handle_request_defer():172] handle defer: 2
2025-04-17 13:08:15,819 INFO    HandlerThread:696706 [system_monitor.py:finish():203] Stopping system monitor
2025-04-17 13:08:15,820 INFO    HandlerThread:696706 [interfaces.py:finish():202] Joined cpu monitor
2025-04-17 13:08:15,820 DEBUG   SystemMonitor:696706 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-04-17 13:08:15,820 DEBUG   SystemMonitor:696706 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-04-17 13:08:15,820 INFO    HandlerThread:696706 [interfaces.py:finish():202] Joined disk monitor
2025-04-17 13:08:15,820 DEBUG   SystemMonitor:696706 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-04-17 13:08:15,856 INFO    HandlerThread:696706 [interfaces.py:finish():202] Joined gpu monitor
2025-04-17 13:08:15,856 INFO    HandlerThread:696706 [interfaces.py:finish():202] Joined memory monitor
2025-04-17 13:08:15,856 INFO    HandlerThread:696706 [interfaces.py:finish():202] Joined network monitor
2025-04-17 13:08:15,857 DEBUG   SenderThread:696706 [sender.py:send_request():407] send_request: defer
2025-04-17 13:08:15,857 INFO    SenderThread:696706 [sender.py:send_request_defer():609] handle sender defer: 2
2025-04-17 13:08:15,857 INFO    SenderThread:696706 [sender.py:transition_state():613] send defer: 3
2025-04-17 13:08:15,857 DEBUG   SenderThread:696706 [sender.py:send():380] send: stats
2025-04-17 13:08:15,857 DEBUG   HandlerThread:696706 [handler.py:handle_request():146] handle_request: defer
2025-04-17 13:08:15,857 INFO    HandlerThread:696706 [handler.py:handle_request_defer():172] handle defer: 3
2025-04-17 13:08:15,857 DEBUG   SenderThread:696706 [sender.py:send_request():407] send_request: defer
2025-04-17 13:08:15,857 INFO    SenderThread:696706 [sender.py:send_request_defer():609] handle sender defer: 3
2025-04-17 13:08:15,857 INFO    SenderThread:696706 [sender.py:transition_state():613] send defer: 4
2025-04-17 13:08:15,857 DEBUG   HandlerThread:696706 [handler.py:handle_request():146] handle_request: defer
2025-04-17 13:08:15,857 INFO    HandlerThread:696706 [handler.py:handle_request_defer():172] handle defer: 4
2025-04-17 13:08:15,858 DEBUG   SenderThread:696706 [sender.py:send_request():407] send_request: defer
2025-04-17 13:08:15,858 INFO    SenderThread:696706 [sender.py:send_request_defer():609] handle sender defer: 4
2025-04-17 13:08:15,858 INFO    SenderThread:696706 [sender.py:transition_state():613] send defer: 5
2025-04-17 13:08:15,858 DEBUG   HandlerThread:696706 [handler.py:handle_request():146] handle_request: defer
2025-04-17 13:08:15,858 INFO    HandlerThread:696706 [handler.py:handle_request_defer():172] handle defer: 5
2025-04-17 13:08:15,858 DEBUG   SenderThread:696706 [sender.py:send():380] send: summary
2025-04-17 13:08:15,858 INFO    SenderThread:696706 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2025-04-17 13:08:15,858 DEBUG   SenderThread:696706 [sender.py:send_request():407] send_request: defer
2025-04-17 13:08:15,858 INFO    SenderThread:696706 [sender.py:send_request_defer():609] handle sender defer: 5
2025-04-17 13:08:15,858 INFO    SenderThread:696706 [sender.py:transition_state():613] send defer: 6
2025-04-17 13:08:15,858 DEBUG   HandlerThread:696706 [handler.py:handle_request():146] handle_request: defer
2025-04-17 13:08:15,858 INFO    HandlerThread:696706 [handler.py:handle_request_defer():172] handle defer: 6
2025-04-17 13:08:15,859 DEBUG   SenderThread:696706 [sender.py:send_request():407] send_request: defer
2025-04-17 13:08:15,859 INFO    SenderThread:696706 [sender.py:send_request_defer():609] handle sender defer: 6
2025-04-17 13:08:15,861 DEBUG   HandlerThread:696706 [handler.py:handle_request():146] handle_request: status_report
2025-04-17 13:08:15,951 INFO    SenderThread:696706 [sender.py:transition_state():613] send defer: 7
2025-04-17 13:08:15,951 DEBUG   HandlerThread:696706 [handler.py:handle_request():146] handle_request: defer
2025-04-17 13:08:15,951 INFO    HandlerThread:696706 [handler.py:handle_request_defer():172] handle defer: 7
2025-04-17 13:08:15,951 DEBUG   SenderThread:696706 [sender.py:send_request():407] send_request: defer
2025-04-17 13:08:15,951 INFO    SenderThread:696706 [sender.py:send_request_defer():609] handle sender defer: 7
2025-04-17 13:08:16,077 INFO    Thread-12 :696706 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/hybrid_2025-04-17_13-08-03/wandb/run-20250417_130804-ik9zhgvz/files/conda-environment.yaml
2025-04-17 13:08:16,077 INFO    Thread-12 :696706 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/hybrid_2025-04-17_13-08-03/wandb/run-20250417_130804-ik9zhgvz/files/config.yaml
2025-04-17 13:08:16,078 INFO    Thread-12 :696706 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/hybrid_2025-04-17_13-08-03/wandb/run-20250417_130804-ik9zhgvz/files/wandb-metadata.json
2025-04-17 13:08:16,078 INFO    Thread-12 :696706 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/hybrid_2025-04-17_13-08-03/wandb/run-20250417_130804-ik9zhgvz/files/wandb-summary.json
2025-04-17 13:08:16,078 INFO    Thread-12 :696706 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/hybrid_2025-04-17_13-08-03/wandb/run-20250417_130804-ik9zhgvz/files/output.log
2025-04-17 13:08:16,818 DEBUG   HandlerThread:696706 [handler.py:handle_request():146] handle_request: poll_exit
2025-04-17 13:08:18,078 INFO    Thread-12 :696706 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/hybrid_2025-04-17_13-08-03/wandb/run-20250417_130804-ik9zhgvz/files/output.log
2025-04-17 13:08:19,686 INFO    SenderThread:696706 [sender.py:transition_state():613] send defer: 8
2025-04-17 13:08:19,686 DEBUG   SenderThread:696706 [sender.py:send_request():407] send_request: poll_exit
2025-04-17 13:08:19,687 DEBUG   HandlerThread:696706 [handler.py:handle_request():146] handle_request: defer
2025-04-17 13:08:19,687 INFO    HandlerThread:696706 [handler.py:handle_request_defer():172] handle defer: 8
2025-04-17 13:08:19,687 DEBUG   SenderThread:696706 [sender.py:send_request():407] send_request: defer
2025-04-17 13:08:19,687 INFO    SenderThread:696706 [sender.py:send_request_defer():609] handle sender defer: 8
2025-04-17 13:08:19,687 INFO    SenderThread:696706 [job_builder.py:build():281] Attempting to build job artifact
2025-04-17 13:08:19,687 INFO    SenderThread:696706 [job_builder.py:_get_source_type():393] is repo sourced job
2025-04-17 13:08:19,688 INFO    SenderThread:696706 [job_builder.py:build():369] adding wandb-job metadata file
2025-04-17 13:08:19,700 INFO    SenderThread:696706 [sender.py:transition_state():613] send defer: 9
2025-04-17 13:08:19,700 DEBUG   HandlerThread:696706 [handler.py:handle_request():146] handle_request: defer
2025-04-17 13:08:19,700 INFO    HandlerThread:696706 [handler.py:handle_request_defer():172] handle defer: 9
2025-04-17 13:08:19,700 DEBUG   SenderThread:696706 [sender.py:send():380] send: artifact
2025-04-17 13:08:20,035 INFO    SenderThread:696706 [sender.py:send_artifact():1456] sent artifact job-git_github.com_ghazalehmirzaee_neural_decoding.git_scripts_train.py - {'id': 'QXJ0aWZhY3Q6MTY2MzE3OTk1NQ==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjYwOTc3ODQ1NQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTY2MzE3OTk1NQ==', 'versionIndex': 4}}}
2025-04-17 13:08:20,035 DEBUG   SenderThread:696706 [sender.py:send_request():407] send_request: defer
2025-04-17 13:08:20,035 INFO    SenderThread:696706 [sender.py:send_request_defer():609] handle sender defer: 9
2025-04-17 13:08:20,035 INFO    SenderThread:696706 [dir_watcher.py:finish():358] shutting down directory watcher
2025-04-17 13:08:20,079 INFO    SenderThread:696706 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/hybrid_2025-04-17_13-08-03/wandb/run-20250417_130804-ik9zhgvz/files/output.log
2025-04-17 13:08:20,079 INFO    SenderThread:696706 [dir_watcher.py:finish():388] scan: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/hybrid_2025-04-17_13-08-03/wandb/run-20250417_130804-ik9zhgvz/files
2025-04-17 13:08:20,079 INFO    SenderThread:696706 [dir_watcher.py:finish():402] scan save: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/hybrid_2025-04-17_13-08-03/wandb/run-20250417_130804-ik9zhgvz/files/wandb-summary.json wandb-summary.json
2025-04-17 13:08:20,079 INFO    SenderThread:696706 [dir_watcher.py:finish():402] scan save: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/hybrid_2025-04-17_13-08-03/wandb/run-20250417_130804-ik9zhgvz/files/wandb-metadata.json wandb-metadata.json
2025-04-17 13:08:20,079 INFO    SenderThread:696706 [dir_watcher.py:finish():402] scan save: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/hybrid_2025-04-17_13-08-03/wandb/run-20250417_130804-ik9zhgvz/files/config.yaml config.yaml
2025-04-17 13:08:20,079 INFO    SenderThread:696706 [dir_watcher.py:finish():402] scan save: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/hybrid_2025-04-17_13-08-03/wandb/run-20250417_130804-ik9zhgvz/files/requirements.txt requirements.txt
2025-04-17 13:08:20,079 INFO    SenderThread:696706 [dir_watcher.py:finish():402] scan save: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/hybrid_2025-04-17_13-08-03/wandb/run-20250417_130804-ik9zhgvz/files/conda-environment.yaml conda-environment.yaml
2025-04-17 13:08:20,079 INFO    SenderThread:696706 [dir_watcher.py:finish():402] scan save: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/hybrid_2025-04-17_13-08-03/wandb/run-20250417_130804-ik9zhgvz/files/output.log output.log
2025-04-17 13:08:20,079 INFO    SenderThread:696706 [sender.py:transition_state():613] send defer: 10
2025-04-17 13:08:20,081 DEBUG   HandlerThread:696706 [handler.py:handle_request():146] handle_request: defer
2025-04-17 13:08:20,081 INFO    HandlerThread:696706 [handler.py:handle_request_defer():172] handle defer: 10
2025-04-17 13:08:20,084 DEBUG   SenderThread:696706 [sender.py:send_request():407] send_request: defer
2025-04-17 13:08:20,086 INFO    SenderThread:696706 [sender.py:send_request_defer():609] handle sender defer: 10
2025-04-17 13:08:20,086 INFO    SenderThread:696706 [file_pusher.py:finish():175] shutting down file pusher
2025-04-17 13:08:20,263 INFO    wandb-upload_2:696706 [upload_job.py:push():131] Uploaded file /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/hybrid_2025-04-17_13-08-03/wandb/run-20250417_130804-ik9zhgvz/files/config.yaml
2025-04-17 13:08:20,306 INFO    wandb-upload_0:696706 [upload_job.py:push():131] Uploaded file /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/hybrid_2025-04-17_13-08-03/wandb/run-20250417_130804-ik9zhgvz/files/requirements.txt
2025-04-17 13:08:20,341 INFO    wandb-upload_1:696706 [upload_job.py:push():131] Uploaded file /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/hybrid_2025-04-17_13-08-03/wandb/run-20250417_130804-ik9zhgvz/files/wandb-summary.json
2025-04-17 13:08:20,356 INFO    wandb-upload_4:696706 [upload_job.py:push():131] Uploaded file /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/hybrid_2025-04-17_13-08-03/wandb/run-20250417_130804-ik9zhgvz/files/output.log
2025-04-17 13:08:20,367 INFO    wandb-upload_3:696706 [upload_job.py:push():131] Uploaded file /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/hybrid_2025-04-17_13-08-03/wandb/run-20250417_130804-ik9zhgvz/files/conda-environment.yaml
2025-04-17 13:08:20,567 INFO    Thread-11 (_thread_body):696706 [sender.py:transition_state():613] send defer: 11
2025-04-17 13:08:20,567 DEBUG   HandlerThread:696706 [handler.py:handle_request():146] handle_request: defer
2025-04-17 13:08:20,567 INFO    HandlerThread:696706 [handler.py:handle_request_defer():172] handle defer: 11
2025-04-17 13:08:20,568 DEBUG   SenderThread:696706 [sender.py:send_request():407] send_request: defer
2025-04-17 13:08:20,568 INFO    SenderThread:696706 [sender.py:send_request_defer():609] handle sender defer: 11
2025-04-17 13:08:20,568 INFO    SenderThread:696706 [file_pusher.py:join():181] waiting for file pusher
2025-04-17 13:08:20,568 INFO    SenderThread:696706 [sender.py:transition_state():613] send defer: 12
2025-04-17 13:08:20,568 DEBUG   HandlerThread:696706 [handler.py:handle_request():146] handle_request: defer
2025-04-17 13:08:20,568 INFO    HandlerThread:696706 [handler.py:handle_request_defer():172] handle defer: 12
2025-04-17 13:08:20,568 DEBUG   SenderThread:696706 [sender.py:send_request():407] send_request: defer
2025-04-17 13:08:20,568 INFO    SenderThread:696706 [sender.py:send_request_defer():609] handle sender defer: 12
2025-04-17 13:08:20,568 INFO    SenderThread:696706 [file_stream.py:finish():595] file stream finish called
2025-04-17 13:08:20,682 INFO    SenderThread:696706 [file_stream.py:finish():599] file stream finish is done
2025-04-17 13:08:20,682 INFO    SenderThread:696706 [sender.py:transition_state():613] send defer: 13
2025-04-17 13:08:20,682 DEBUG   HandlerThread:696706 [handler.py:handle_request():146] handle_request: defer
2025-04-17 13:08:20,683 INFO    HandlerThread:696706 [handler.py:handle_request_defer():172] handle defer: 13
2025-04-17 13:08:20,683 DEBUG   SenderThread:696706 [sender.py:send_request():407] send_request: defer
2025-04-17 13:08:20,683 INFO    SenderThread:696706 [sender.py:send_request_defer():609] handle sender defer: 13
2025-04-17 13:08:20,683 INFO    SenderThread:696706 [sender.py:transition_state():613] send defer: 14
2025-04-17 13:08:20,683 DEBUG   HandlerThread:696706 [handler.py:handle_request():146] handle_request: defer
2025-04-17 13:08:20,683 INFO    HandlerThread:696706 [handler.py:handle_request_defer():172] handle defer: 14
2025-04-17 13:08:20,683 DEBUG   SenderThread:696706 [sender.py:send():380] send: final
2025-04-17 13:08:20,683 DEBUG   SenderThread:696706 [sender.py:send():380] send: footer
2025-04-17 13:08:20,683 DEBUG   SenderThread:696706 [sender.py:send_request():407] send_request: defer
2025-04-17 13:08:20,683 INFO    SenderThread:696706 [sender.py:send_request_defer():609] handle sender defer: 14
2025-04-17 13:08:20,684 DEBUG   HandlerThread:696706 [handler.py:handle_request():146] handle_request: poll_exit
2025-04-17 13:08:20,684 DEBUG   HandlerThread:696706 [handler.py:handle_request():146] handle_request: server_info
2025-04-17 13:08:20,684 DEBUG   HandlerThread:696706 [handler.py:handle_request():146] handle_request: get_summary
2025-04-17 13:08:20,684 DEBUG   HandlerThread:696706 [handler.py:handle_request():146] handle_request: sampled_history
2025-04-17 13:08:20,684 DEBUG   SenderThread:696706 [sender.py:send_request():407] send_request: poll_exit
2025-04-17 13:08:20,684 DEBUG   SenderThread:696706 [sender.py:send_request():407] send_request: server_info
2025-04-17 13:08:20,685 DEBUG   HandlerThread:696706 [handler.py:handle_request():146] handle_request: internal_messages
2025-04-17 13:08:20,686 DEBUG   HandlerThread:696706 [handler.py:handle_request():146] handle_request: job_info
2025-04-17 13:08:20,729 DEBUG   SenderThread:696706 [sender.py:send_request():407] send_request: job_info
2025-04-17 13:08:20,730 INFO    MainThread:696706 [wandb_run.py:_footer_history_summary_info():3599] rendering history
2025-04-17 13:08:20,730 INFO    MainThread:696706 [wandb_run.py:_footer_history_summary_info():3631] rendering summary
2025-04-17 13:08:20,730 INFO    MainThread:696706 [wandb_run.py:_footer_sync_info():3558] logging synced files
2025-04-17 13:08:20,730 DEBUG   HandlerThread:696706 [handler.py:handle_request():146] handle_request: shutdown
2025-04-17 13:08:20,730 INFO    HandlerThread:696706 [handler.py:finish():866] shutting down handler
2025-04-17 13:08:21,686 INFO    WriterThread:696706 [datastore.py:close():294] close: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/hybrid_2025-04-17_13-08-03/wandb/run-20250417_130804-ik9zhgvz/run-ik9zhgvz.wandb
2025-04-17 13:08:21,730 INFO    SenderThread:696706 [sender.py:finish():1534] shutting down sender
2025-04-17 13:08:21,730 INFO    SenderThread:696706 [file_pusher.py:finish():175] shutting down file pusher
2025-04-17 13:08:21,730 INFO    SenderThread:696706 [file_pusher.py:join():181] waiting for file pusher
